,artist,artist_name,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name
11180,The Kingsmen,The Kingsmen,2015,0.553,0.768,5,-12.341,1,0.0331,0.219,5.35E-05,0.117,0.865,88.88,Slow Down
11181,The Kingsmen,The Kingsmen,2015,0.655,0.587,0,-14.066,1,0.0325,0.272,0,0.219,0.904,102.357,C.C. Rider
11182,The Kingsmen,The Kingsmen,2015,0.745,0.444,9,-15.906,1,0.0333,0.197,2.21E-05,0.376,0.911,132.559,Under My Thumb
11183,The Kingsmen,The Kingsmen,2011,0.713,0.498,0,-12.513,1,0.052,0.77,0.00924,0.115,0.904,141.42,You Can't Do That
11184,The Kingsmen,The Kingsmen,2011,0.542,0.407,10,-11.101,1,0.0405,0.832,0.665,0.125,0.754,148.121,Over You
11185,The Kingsmen,The Kingsmen,2011,0.576,0.232,7,-20.55,0,0.0577,0.795,0.782,0.174,0.851,81.744,Moanin'
11186,The Kingsmen,The Kingsmen,2011,0.516,0.284,7,-17.242,1,0.0913,0.631,0.267,0.102,0.914,77.075,Rosalie
11187,The Kingsmen,The Kingsmen,2011,0.758,0.259,7,-19.139,1,0.126,0.652,0.0032,0.233,0.915,117.492,Stand By Me
11188,The Kingsmen,The Kingsmen,2011,0.675,0.436,6,-12.492,0,0.0792,0.492,0.0013,0.153,0.859,125.072,Walkin' The Dog
11189,The Kingsmen,The Kingsmen,2011,0.357,0.302,0,-13.424,1,0.0412,0.0531,0.845,0.233,0.845,137.175,David's Mood
11190,The Kingsmen,The Kingsmen,2011,0.615,0.447,0,-14.016,1,0.139,0.802,0.403,0.188,0.943,87.78,Great Balls Of Fire
11191,The Kingsmen,The Kingsmen,2011,0.689,0.169,5,-17.536,1,0.225,0.981,0.00138,0.417,0.74,111.635,I Go Crazy
11192,The Kingsmen,The Kingsmen,2011,0.698,0.444,10,-15.043,1,0.0771,0.954,0.955,0.0854,0.965,135.888,Louie Louie
11193,The Kingsmen,The Kingsmen,2011,0.537,0.341,0,-12.637,1,0.17,0.716,0.22,0.169,0.612,143.143,Oo Poo Pah Doo - Close
11194,The Kingsmen,The Kingsmen,1973,0.602,0.923,8,-13.13,1,0.887,0.813,0,0.904,0.828,111.438,Introduction
11195,The Kingsmen,The Kingsmen,1973,0.687,0.805,10,-7.064,1,0.0968,0.782,2.02E-05,0.784,0.845,114.034,Ready To Leave
11196,The Kingsmen,The Kingsmen,1973,0.261,0.297,1,-12.545,1,0.0475,0.973,0.00112,0.98,0.344,91.118,Wait for Me At Jesus' Feet
11197,The Kingsmen,The Kingsmen,1973,0.335,0.908,0,-6.954,1,0.692,0.867,2.62E-06,0.722,0.827,205.425,When I Wake Up To Sleep No More
11198,The Kingsmen,The Kingsmen,1973,0.348,0.409,10,-11.949,1,0.165,0.919,0.00263,0.809,0.236,100.319,Love Lifted Me
11199,The Kingsmen,The Kingsmen,1973,0.471,0.888,8,-7.197,1,0.146,0.928,0.00258,0.935,0.647,140.072,So High
11200,The Kingsmen,The Kingsmen,1973,0.429,0.372,3,-18.001,1,0.619,0.97,0.0175,0.975,0.387,81.921,The Apple Tree Song
11201,The Kingsmen,The Kingsmen,1973,0.658,0.849,5,-10.955,1,0.509,0.854,1.85E-06,0.228,0.782,107.909,What A Happy Time
11202,The Kingsmen,The Kingsmen,1973,0.469,0.476,0,-10.028,1,0.394,0.947,0,0.291,0.488,117.907,The Glory Road
11203,The Kingsmen,The Kingsmen,1973,0.475,0.549,3,-10.597,1,0.502,0.914,0,0.351,0.394,129.357,Love Will Roll The Clouds Away
11204,The Kingsmen,The Kingsmen,1973,0.628,0.895,3,-6.978,1,0.0536,0.809,0,0.972,0.843,101.184,I'd Rather Be An Old Time Christian
11205,The Kingsmen,The Kingsmen,1973,0.533,0.35,8,-13.122,1,0.0406,0.569,2.13E-05,0.101,0.852,178.306,Reverend Everette Beverley and Sister Anna Laura
11206,The Kingsmen,The Kingsmen,1973,0.384,0.11,5,-19.08,1,0.0355,0.408,0.00324,0.165,0.544,116.183,He’ll Go with You
11207,The Kingsmen,The Kingsmen,1973,0.705,0.35,2,-13.429,1,0.0384,0.264,8.65E-06,0.609,0.805,120.967,The Wallis Came Tumbling Down
11208,The Kingsmen,The Kingsmen,1973,0.499,0.19,0,-13.998,1,0.0272,0.31,0.00037,0.194,0.402,87.292,Ten Thousand Years
11209,The Kingsmen,The Kingsmen,1973,0.479,0.171,8,-13.531,1,0.0266,0.851,6.71E-06,0.142,0.255,68.031,He’s the Only One
11210,The Kingsmen,The Kingsmen,1973,0.518,0.256,0,-14.443,1,0.0279,0.209,0.00132,0.253,0.554,107.19,Release Me (From My Sin)
11211,The Kingsmen,The Kingsmen,1973,0.529,0.355,4,-12.967,1,0.0308,0.102,0,0.126,0.942,184.586,I Never Shall Forget the Day
11212,The Kingsmen,The Kingsmen,1973,0.719,0.295,0,-13.64,1,0.0323,0.202,0,0.281,0.532,121.832,King Jesus
11213,The Kingsmen,The Kingsmen,1973,0.493,0.233,5,-14.085,1,0.029,0.464,8.81E-05,0.193,0.553,103.701,Alone You’ll Face Eternity
11214,The Kingsmen,The Kingsmen,1973,0.388,0.137,3,-12.962,1,0.0308,0.779,3.46E-05,0.109,0.358,74.234,Some Good of Me
11215,Musique,Musique,1979,0.741,0.563,9,-8.627,0,0.166,0.00647,0.193,0.0576,0.72,131.762,Glide
11216,Musique,Musique,1979,0.798,0.749,5,-7.55,0,0.123,0.0176,0.00985,0.0686,0.92,131.71,Love Massage
11217,Musique,Musique,1979,0.77,0.626,7,-7.981,1,0.0626,0.198,0.0109,0.0346,0.733,118.414,Good and Plenty Lover
11218,Musique,Musique,1979,0.771,0.776,9,-6.148,1,0.127,0.0777,0.038,0.0557,0.746,135.077,Number One
11219,Musique,Musique,1979,0.754,0.582,9,-9.518,0,0.178,0.0161,0.637,0.055,0.443,130.968,Glide - Dub Mix
11220,Musique,Musique,1979,0.778,0.839,5,-6.958,0,0.142,0.139,0.0369,0.0307,0.869,131.865,Love Massage - Extended Mix
11221,Musique,Musique,1979,0.764,0.775,9,-7.885,0,0.117,0.0467,1.01E-06,0.084,0.707,117.516,Good and Plenty Lover - Extended Mix
11222,Musique,Musique,1979,0.763,0.567,5,-10.616,0,0.0801,0.00683,0.841,0.0443,0.859,129.403,Love Massage - Raw Groove Mix
11223,Musique,Musique,1979,0.699,0.827,9,-6.654,1,0.0801,0.00165,0.0178,0.026,0.894,134.167,Number One - Club Mix
11224,Musique,Musique,1979,0.784,0.835,8,-8.528,1,0.071,0.0159,0.00173,0.307,0.961,129.251,Love Massage - Club Mix
11225,Musique,Musique,1979,0.77,0.835,5,-7.365,0,0.0945,0.187,0.00684,0.02,0.961,131.268,Love Massage - Radio Edit
11226,Musique,Musique,1978,0.821,0.648,0,-11.947,1,0.0541,0.000269,0.758,0.0417,0.961,131.63,In the Bush
11227,Musique,Musique,1978,0.816,0.471,1,-15.236,1,0.107,0.000219,0.897,0.103,0.457,121.043,Summer Love
11228,Musique,Musique,1978,0.735,0.528,5,-12.592,0,0.0683,5E-04,0.36,0.0477,0.831,132.836,Keep On Jumpin'
11229,Musique,Musique,1978,0.82,0.58,10,-15.763,0,0.074,0.000624,0.883,0.261,0.6,117.858,Summer Love Theme
11230,Musique,Musique,1978,0.745,0.71,0,-11.621,1,0.0556,0.000774,0.0154,0.0399,0.745,132.686,In the Bush - Remix
11231,Musique,Musique,1978,0.641,0.788,10,-13.291,1,0.04,0.0015,0.0558,0.253,0.746,132.742,Keep On Jumpin' - Remix
11232,Musique,Musique,1978,0.707,0.662,10,-14.23,0,0.0587,0.000523,0.872,0.305,0.547,120.289,Summer Love - Radio Edit
11233,Musique,Musique,1978,0.745,0.615,10,-16.367,0,0.0446,0.00111,0.871,0.318,0.439,117.252,Summer Love Theme - Radio Edit
11234,Musique,Musique,1978,0.76,0.612,3,-11.615,0,0.0764,0.00131,0.367,0.0432,0.746,132.828,Keep On Jumpin' - Radio Edit
11235,Musique,Musique,1978,0.804,0.729,0,-12.284,1,0.0503,0.00231,0.711,0.0194,0.964,131.949,In the Bush - Radio Edit
11236,Johnny Rivers,Johnny Rivers,2023,0.633,0.706,6,-12.985,1,0.0643,0.734,0.0634,0.258,0.908,101.055,That's Rock & Roll
11237,Johnny Rivers,Johnny Rivers,2023,0.344,0.57,1,-13.473,1,0.13,0.833,9.5E-06,0.182,0.959,207.174,Baby Come Back
11238,Johnny Rivers,Johnny Rivers,2023,0.391,0.763,5,-13.509,0,0.0582,0.593,0.00756,0.189,0.596,155.784,Candy Bar
11239,Johnny Rivers,Johnny Rivers,2023,0.514,0.823,8,-13.718,1,0.0746,0.478,0.896,0.148,0.764,154.437,I Really Love
11240,Johnny Rivers,Johnny Rivers,2023,0.359,0.733,4,-13.735,1,0.263,0.503,0.00364,0.51,0.636,185.364,Spearmint
11241,Johnny Rivers,Johnny Rivers,2023,0.535,0.66,8,-14.118,0,0.265,0.797,0.00701,0.494,0.887,77.407,Long Long Walk
11242,Johnny Rivers,Johnny Rivers,2023,0.401,0.649,3,-15.388,1,0.056,0.716,0.13,0.308,0.583,142.949,Come Twist With Me
11243,Johnny Rivers,Johnny Rivers,2023,0.452,0.617,5,-15.147,1,0.0693,0.642,0.0496,0.386,0.64,77.424,Goin' Steady
11244,Johnny Rivers,Johnny Rivers,2023,0.53,0.553,5,-17.135,1,0.0578,0.0957,0.68,0.241,0.716,89.638,Honey
11245,Johnny Rivers,Johnny Rivers,2023,0.491,0.662,11,-16.426,0,0.139,0.296,0.0103,0.766,0.473,93.667,New York City
11246,Johnny Rivers,Johnny Rivers,2022,0.523,0.334,7,-15.882,1,0.102,0.0901,0.0642,0.924,0.66,155.048,Midnight Special - Live
11247,Johnny Rivers,Johnny Rivers,2022,0.648,0.45,6,-14.531,1,0.0764,0.377,0.00165,0.883,0.794,136.489,Rooster Blues - Live
11248,Johnny Rivers,Johnny Rivers,2022,0.769,0.468,7,-13.922,0,0.122,0.463,0.000235,0.676,0.905,122.676,Down at the House of Blues - Live
11249,Johnny Rivers,Johnny Rivers,2022,0.682,0.472,10,-15.396,1,0.0663,0.515,0,0.88,0.859,96.618,Baby Can I Change My Mind? - Live
11250,Johnny Rivers,Johnny Rivers,2022,0.532,0.523,9,-14.254,1,0.0907,0.232,0.000697,0.674,0.911,151.078,Seventh Son - Live
11251,Johnny Rivers,Johnny Rivers,2022,0.694,0.387,9,-15.761,0,0.0837,0.342,0.00175,0.675,0.815,129.696,China - Live
11252,Johnny Rivers,Johnny Rivers,2022,0.631,0.206,2,-16.801,1,0.056,0.826,0,0.693,0.474,91.477,Tracks of My Tears - Live
11253,Johnny Rivers,Johnny Rivers,2022,0.571,0.545,9,-14.119,1,0.0801,0.481,2E-04,0.679,0.85,126.077,Mountain of Love / Lawdy Miss Clawdy - Live
11254,Johnny Rivers,Johnny Rivers,2022,0.615,0.31,0,-17.24,1,0.0675,0.77,0.00046,0.877,0.358,114.052,Summer Rain - Live
11255,Johnny Rivers,Johnny Rivers,2022,0.7,0.497,0,-14.711,1,0.239,0.588,2.07E-05,0.658,0.865,142.032,Barefootin' - Live
11256,Johnny Rivers,Johnny Rivers,2022,0.652,0.2,9,-19.646,1,0.0422,0.37,1.44E-05,0.675,0.352,90.334,Poor Side of Town - Live
11257,Johnny Rivers,Johnny Rivers,2022,0.719,0.499,0,-13.969,1,0.0483,0.385,0.000626,0.87,0.939,114.044,Rockin Pneumonia and the Boogie Woogie Flu - Live
11258,Johnny Rivers,Johnny Rivers,2022,0.523,0.142,0,-20.023,1,0.0856,0.392,5.3E-06,0.309,0.239,107.295,"Baby, I Need Your Loving - Live"
11259,Johnny Rivers,Johnny Rivers,2022,0.384,0.503,4,-14.329,1,0.052,0.601,1.82E-06,0.665,0.643,180.588,Memphis - Live
11260,Johnny Rivers,Johnny Rivers,2022,0.683,0.634,2,-13.924,1,0.0504,0.791,0.000217,0.508,0.852,107.933,Maybellene - Live
11261,Johnny Rivers,Johnny Rivers,2022,0.347,0.584,4,-14.129,0,0.092,0.605,0.00202,0.989,0.725,164.358,Secret Agent Man - Live
11262,Johnny Rivers,Johnny Rivers,2021,0.578,0.719,0,-12.438,1,0.0434,0.443,0.000849,0.393,0.958,169.998,Six Days On The Road - Live
11263,Johnny Rivers,Johnny Rivers,2021,0.57,0.364,9,-12.956,1,0.0419,0.509,2.8E-06,0.685,0.396,136.004,The Weight - Live
11264,Johnny Rivers,Johnny Rivers,2021,0.642,0.553,4,-12.446,1,0.0374,0.501,0.000207,0.961,0.863,133.357,Mountain Of Love - Live
11265,Johnny Rivers,Johnny Rivers,2021,0.575,0.36,2,-14.649,1,0.0387,0.636,1.53E-06,0.952,0.688,96.576,The Tracks Of My Tears - Live
11266,Johnny Rivers,Johnny Rivers,2021,0.607,0.406,0,-14.428,1,0.0408,0.282,0.000102,0.735,0.385,117.658,Summer Rain - Live
11267,Johnny Rivers,Johnny Rivers,2021,0.486,0.499,4,-13.145,1,0.0539,0.334,0.000153,0.988,0.904,180.921,Memphis - Live
11268,Johnny Rivers,Johnny Rivers,2021,0.375,0.337,8,-14.162,1,0.0327,0.42,8.61E-05,0.948,0.335,174.18,Slow Dancing - Live
11269,Johnny Rivers,Johnny Rivers,2021,0.466,0.177,6,-15.823,0,0.0331,0.62,8.69E-06,0.703,0.4,88.363,The Poor Side Of Town - Live
11270,Johnny Rivers,Johnny Rivers,2021,0.577,0.739,0,-11.896,1,0.0333,0.298,0.00191,0.981,0.934,168.32,Oh Carol - Live
11271,Johnny Rivers,Johnny Rivers,2021,0.617,0.548,4,-13.912,1,0.0566,0.523,0,0.673,0.618,90.082,Memphis Tennessee
11272,Johnny Rivers,Johnny Rivers,2021,0.537,0.386,0,-13.155,1,0.0484,0.776,0,0.565,0.823,84.444,It Wouldn't Happen with Me
11273,Johnny Rivers,Johnny Rivers,2021,0.567,0.409,11,-14.913,1,0.0848,0.146,0,0.731,0.924,94.947,Oh Lonesome Me
11274,Johnny Rivers,Johnny Rivers,2021,0.54,0.296,4,-13.887,1,0.0492,0.721,4.22E-06,0.707,0.888,65.185,Lawdy Miss Clawdy
11275,Johnny Rivers,Johnny Rivers,2021,0.537,0.194,11,-18.771,1,0.0615,0.718,6.47E-05,0.628,0.465,145.293,Whisky-À-Go-Go
11276,Johnny Rivers,Johnny Rivers,2021,0.614,0.648,0,-13.193,1,0.0427,0.842,4.8E-06,0.676,0.914,119.787,Walkin' the Dog
11277,Johnny Rivers,Johnny Rivers,2021,0.593,0.412,4,-13.748,1,0.0783,0.7,0,0.705,0.817,81.752,Brown Eyed Handsome Man
11278,Johnny Rivers,Johnny Rivers,2021,0.563,0.644,2,-12.063,0,0.0496,0.132,0,0.729,0.921,92.339,You Can Have Her (I Don't Want Her)
11279,Johnny Rivers,Johnny Rivers,2021,0.681,0.597,7,-13.06,1,0.0973,0.626,0,0.691,0.967,90.616,Multiplication
11280,Johnny Rivers,Johnny Rivers,2021,0.596,0.341,0,-15.156,1,0.0352,0.683,1.01E-06,0.614,0.805,137.043,Medley: La Bamba / Twist and Shout
11281,Johnny Rivers,Johnny Rivers,2021,0.594,0.711,0,-12.213,1,0.0387,0.383,0.000386,0.494,0.955,169.919,Six Days On The Road - Live 1983
11282,Johnny Rivers,Johnny Rivers,2021,0.553,0.329,9,-13.52,1,0.0549,0.513,9.81E-06,0.71,0.397,136.582,The Weight - Live 1983
11283,Johnny Rivers,Johnny Rivers,2021,0.651,0.554,4,-12.438,1,0.0345,0.463,0.00026,0.972,0.898,133.281,Mountain Of Love - Live 1983
11284,Johnny Rivers,Johnny Rivers,2021,0.564,0.353,7,-15.165,1,0.0381,0.529,3.64E-06,0.406,0.657,96.786,The Tracks Of My Tears - Live 1983
11285,Johnny Rivers,Johnny Rivers,2021,0.602,0.394,0,-14.664,1,0.0393,0.253,0.000345,0.781,0.419,117.623,Summer Rain - Live 1983
11286,Johnny Rivers,Johnny Rivers,2021,0.683,0.501,11,-13.279,1,0.0355,0.306,0.000391,0.965,0.89,90.184,Memphis - Live 1983
11287,Johnny Rivers,Johnny Rivers,2021,0.393,0.321,8,-14.403,1,0.0319,0.434,0.000108,0.993,0.374,174.506,Slow Dancing - Live 1983
11288,Johnny Rivers,Johnny Rivers,2021,0.361,0.181,6,-15.992,0,0.0415,0.716,1.33E-05,0.439,0.384,177.892,The Poor Side Of Town - Live 1983
11289,Johnny Rivers,Johnny Rivers,2021,0.585,0.715,0,-11.927,1,0.0339,0.242,0.00306,0.98,0.952,168.211,Oh Carol - Live 1983
11290,Johnny Rivers,Johnny Rivers,2020,0.52,0.816,9,-5.954,1,0.0586,0.458,0.00626,0.119,0.975,95.946,Little Girl - Remastered
11291,Johnny Rivers,Johnny Rivers,2020,0.472,0.908,7,-5.474,1,0.174,0.531,8.33E-05,0.131,0.924,94.381,Two by Two - Remastered
11292,Johnny Rivers,Johnny Rivers,2020,0.606,0.753,8,-7.44,1,0.263,0.535,2.66E-06,0.311,0.877,76.898,"Long, Long Walk - Remastered"
11293,Johnny Rivers,Johnny Rivers,2020,0.645,0.63,8,-7.218,1,0.104,0.673,0,0.418,0.945,102.562,Baby Come Back - Remastered
11294,Johnny Rivers,Johnny Rivers,2020,0.705,0.664,10,-8.719,0,0.224,0.498,6.51E-06,0.109,0.936,99.121,That's Rock N Roll - Remastered
11295,Johnny Rivers,Johnny Rivers,2020,0.619,0.349,4,-9.933,1,0.0312,0.767,0,0.128,0.773,139.119,One Man Woman - Remastered
11296,Johnny Rivers,Johnny Rivers,2020,0.675,0.544,11,-9.043,1,0.0375,0.673,0,0.297,0.756,135.699,Hole in the Ground - Remastered
11297,Johnny Rivers,Johnny Rivers,2020,0.59,0.512,4,-9.634,1,0.0932,0.72,4.69E-05,0.284,0.797,128.814,You're the One - Remastered
11298,Johnny Rivers,Johnny Rivers,2020,0.363,0.517,0,-7.011,1,0.0316,0.576,0,0.117,0.506,120.078,Your First and Last Love - Remastered
11299,Johnny Rivers,Johnny Rivers,2020,0.451,0.743,4,-5.537,1,0.0387,0.337,2.12E-05,0.146,0.753,66.514,White Cliffs of Dover - Remastered
11300,Johnny Rivers,Johnny Rivers,2020,0.594,0.838,5,-5.83,1,0.0822,0.581,0.000512,0.0354,0.951,91.851,Everyday - Remastered
11301,Johnny Rivers,Johnny Rivers,2020,0.495,0.278,7,-10.928,1,0.0274,0.784,4.84E-05,0.111,0.166,98.227,Darling Talk to Me - Remastered
11302,Johnny Rivers,Johnny Rivers,2020,0.559,0.678,9,-5.659,1,0.0466,0.722,0.000122,0.322,0.949,130.435,The Customary Thing - Remastered
11303,Johnny Rivers,Johnny Rivers,2020,0.496,0.72,7,-5.255,1,0.0552,0.512,4.04E-06,0.136,0.919,139.196,Answer Me My Love - Remastered
11304,Johnny Rivers,Johnny Rivers,2020,0.428,0.533,0,-8.056,1,0.0286,0.234,0,0.421,0.884,108.071,Loser's Can't Win - Remastered
11305,Johnny Rivers,Johnny Rivers,2020,0.485,0.74,7,-8.011,1,0.0421,0.282,0,0.132,0.893,106.161,It's so Doggone Lonesome - Remastered
11306,Johnny Rivers,Johnny Rivers,2020,0.401,0.646,7,-7.266,1,0.0365,0.365,1.45E-06,0.303,0.767,112.14,Knock Three Times - Remastered
11307,Johnny Rivers,Johnny Rivers,2020,0.425,0.589,2,-7.085,0,0.0669,0.175,1.38E-06,0.0733,0.587,152.455,Blue Skies - Remastered
11308,Johnny Rivers,Johnny Rivers,2020,0.513,0.71,0,-6.782,1,0.0422,0.361,2.42E-06,0.191,0.726,136.503,That Someone Should Be Me - Remastered
11309,Johnny Rivers,Johnny Rivers,2020,0.37,0.726,5,-6.207,0,0.0715,0.205,0,0.567,0.693,155.24,Too Good to Last - Remastered
11310,Johnny Rivers,Johnny Rivers,2020,0.26,0.658,0,-5.22,1,0.0342,0.537,6.08E-06,0.278,0.496,67.796,To Be Loved - Remastered
11311,Johnny Rivers,Johnny Rivers,2020,0.426,0.486,8,-8.93,1,0.0563,0.64,0.000488,0.235,0.692,84.908,Long Black Veil - Remastered
11312,Johnny Rivers,Johnny Rivers,2020,0.615,0.817,9,-7.626,1,0.109,0.553,3.66E-06,0.343,0.96,95.841,This Could Be the One - Remastered
11313,Johnny Rivers,Johnny Rivers,2020,0.476,0.586,4,-6.63,1,0.0278,0.371,0.00171,0.49,0.671,77.505,That's My Babe - Remastered
11314,Johnny Rivers,Johnny Rivers,2020,0.397,0.502,10,-8.102,1,0.0357,0.623,0.000591,0.262,0.838,152.238,Dream Doll - Remastered
11315,Johnny Rivers,Johnny Rivers,2020,0.443,0.451,7,-11.221,1,0.0496,0.737,6.94E-06,0.185,0.878,82.081,Long Black Veil
11316,Johnny Rivers,Johnny Rivers,2020,0.46,0.427,2,-14.364,1,0.0392,0.877,0.00293,0.125,0.812,77.689,Everybody but Me
11317,Johnny Rivers,Johnny Rivers,2020,0.347,0.404,4,-14.056,1,0.0377,0.976,0.223,0.392,0.636,130.021,I Just Got to Get Away
11318,Johnny Rivers,Johnny Rivers,2020,0.235,0.7,7,-10.833,1,0.0619,0.728,0,0.3,0.782,177.59,Fallen Idol
11319,Johnny Rivers,Johnny Rivers,2020,0.485,0.371,9,-16.064,1,0.0394,0.975,0.398,0.178,0.716,142.44,Don't Look Now
11320,Johnny Rivers,Johnny Rivers,2020,0.416,0.57,9,-14.051,1,0.0818,0.985,0.793,0.175,0.736,92.549,This Could Be The One
11321,Johnny Rivers,Johnny Rivers,2020,0.402,0.766,7,-11.515,1,0.123,0.815,0,0.215,0.742,148.231,Double C - Cinnamon Cinder
11322,Johnny Rivers,Johnny Rivers,2020,0.654,0.474,0,-15.516,1,0.0446,0.968,0.375,0.111,0.962,83.904,"If You Want It, I Got It"
11323,Johnny Rivers,Johnny Rivers,2020,0.426,0.334,0,-14.383,1,0.0341,0.988,0.0013,0.175,0.615,100.185,My Heart Is in Your Hands
11324,Johnny Rivers,Johnny Rivers,2020,0.48,0.276,0,-16.562,1,0.031,0.984,0.352,0.121,0.733,76.454,Walkin' Slowly
11325,Johnny Rivers,Johnny Rivers,2019,0.595,0.743,0,-4.843,1,0.0979,0.777,1.59E-06,0.132,0.963,100.313,Baby Come Back
11326,Johnny Rivers,Johnny Rivers,2019,0.648,0.888,0,-6.209,0,0.155,0.775,0.0373,0.116,0.852,97.886,That's Rock 'n' Roll
11327,Johnny Rivers,Johnny Rivers,2019,0.505,0.597,0,-4.762,1,0.0312,0.836,0,0.198,0.556,117.514,Your First and Last Love
11328,Johnny Rivers,Johnny Rivers,2019,0.668,0.905,5,-4.069,1,0.0772,0.708,4.18E-06,0.0801,0.969,93.633,Everyday
11329,Johnny Rivers,Johnny Rivers,2019,0.556,0.567,5,-8.062,1,0.0772,0.807,5.98E-05,0.225,0.869,136.402,You're the One
11330,Johnny Rivers,Johnny Rivers,2019,0.432,0.722,7,-4.68,1,0.0369,0.726,0.00293,0.543,0.816,111.039,Knock Three Times
11331,Johnny Rivers,Johnny Rivers,2019,0.629,0.56,10,-6.851,1,0.0297,0.759,0,0.167,0.724,134.897,One Man Woman
11332,Johnny Rivers,Johnny Rivers,2019,0.658,0.77,11,-5.176,1,0.0461,0.812,0,0.6,0.847,139.944,A Hole in the Ground
11333,Johnny Rivers,Johnny Rivers,2019,0.388,0.353,8,-9.149,1,0.0273,0.9,0.000576,0.104,0.23,102.473,Darling Talk to Me
11334,Johnny Rivers,Johnny Rivers,2019,0.549,0.775,7,-4.596,1,0.0481,0.691,0,0.101,0.917,141.673,Answer Me My Love
11335,Johnny Rivers,Johnny Rivers,2019,0.335,0.863,7,-6.839,1,0.0752,0.803,0,0.311,0.72,106.286,I Get so Doggone Lonesome
11336,Johnny Rivers,Johnny Rivers,2019,0.471,0.615,7,-5.06,1,0.0397,0.649,3.79E-05,0.134,0.883,82.547,Long Black Veil
11337,Johnny Rivers,Johnny Rivers,2019,0.549,0.886,8,-5.34,1,0.261,0.816,0.00402,0.392,0.831,75.315,Long Long Walk
11338,Johnny Rivers,Johnny Rivers,2019,0.434,0.645,0,-4.824,1,0.0313,0.67,0.0019,0.794,0.89,107.626,Losers Can't Win
11339,Johnny Rivers,Johnny Rivers,2019,0.401,0.657,9,-5.624,1,0.0579,0.479,5.86E-05,0.0952,0.714,148.374,Blue Skies
11340,Johnny Rivers,Johnny Rivers,2019,0.507,0.758,1,-6.392,1,0.0669,0.413,0.000159,0.242,0.842,140.317,That Someone Should Be Me
11341,Johnny Rivers,Johnny Rivers,2019,0.635,0.827,9,-6.936,1,0.0661,0.772,6.17E-05,0.374,0.955,96.066,This Could Be the One
11342,Johnny Rivers,Johnny Rivers,2019,0.552,0.746,4,-3.747,1,0.038,0.553,0.000113,0.361,0.859,67.424,White Cliffs of Dover
11343,Johnny Rivers,Johnny Rivers,2019,0.607,0.772,9,-3.938,1,0.0695,0.87,2.75E-05,0.22,0.843,132.893,The Customary Thing
11344,Johnny Rivers,Johnny Rivers,2019,0.526,0.643,4,-4.793,1,0.0371,0.625,2.48E-05,0.262,0.731,80.247,That's My Babe
11345,Johnny Rivers,Johnny Rivers,2018,0.592,0.63,3,-8.956,1,0.226,0.798,2.1E-05,0.37,0.927,75.028,Long Long Walk
11346,Johnny Rivers,Johnny Rivers,2018,0.423,0.579,7,-9.268,1,0.0343,0.637,4.5E-06,0.378,0.792,112.199,Knock Three Times
11347,Johnny Rivers,Johnny Rivers,2018,0.688,0.646,10,-10.108,1,0.199,0.631,0.000551,0.214,0.885,96.861,That's Rock & Roll
11348,Johnny Rivers,Johnny Rivers,2018,0.431,0.512,0,-9.507,1,0.031,0.624,0.00209,0.578,0.899,108.208,Losers Can't Win
11349,Johnny Rivers,Johnny Rivers,2018,0.43,0.509,2,-9.765,0,0.139,0.348,0.000251,0.0692,0.571,152.663,Blue Skies
11350,Johnny Rivers,Johnny Rivers,2018,0.515,0.628,0,-8.742,1,0.0379,0.368,4.22E-05,0.157,0.769,136.513,That Someone Should Be Me
11351,Johnny Rivers,Johnny Rivers,2018,0.337,0.386,8,-12.89,1,0.0513,0.949,0.000333,0.099,0.733,84.073,Long Black Veil
11352,Johnny Rivers,Johnny Rivers,2018,0.543,0.376,4,-13.584,1,0.0934,0.856,2.3E-05,0.115,0.831,128.757,You're the One
11353,Johnny Rivers,Johnny Rivers,2018,0.596,0.688,7,-6.761,1,0.0509,0.756,5.15E-05,0.115,0.892,139.193,Answer Me My Love
11354,Johnny Rivers,Johnny Rivers,2018,0.615,0.729,5,-8.951,1,0.0863,0.661,0.0287,0.0332,0.941,91.831,Everyday
11355,Johnny Rivers,Johnny Rivers,2018,0.541,0.706,9,-6.5,1,0.0575,0.893,0.000126,0.297,0.886,130.26,The Customary Thing
11356,Johnny Rivers,Johnny Rivers,2018,0.411,0.429,10,-10.73,1,0.035,0.912,0.489,0.166,0.793,152.198,Dream Doll
11357,Johnny Rivers,Johnny Rivers,2018,0.626,0.755,9,-9.039,1,0.0669,0.899,2.37E-06,0.289,0.934,95.937,This Could Be the One
11358,Johnny Rivers,Johnny Rivers,2018,0.658,0.439,11,-10.531,1,0.0437,0.842,0,0.241,0.691,135.783,A Hole in the Ground
11359,Johnny Rivers,Johnny Rivers,2018,0.507,0.725,7,-9.862,1,0.0447,0.654,3.44E-06,0.143,0.842,105.918,I Get so Doggone Lonesome
11360,Johnny Rivers,Johnny Rivers,2018,0.326,0.519,4,-9.187,1,0.0293,0.471,0.0209,0.312,0.772,153.364,That's My Babe
11361,Johnny Rivers,Johnny Rivers,2018,0.47,0.719,4,-7.021,1,0.0386,0.706,2.75E-05,0.101,0.767,66.66,The White Cliffs of Dover
